dataset_pair	dataset_a	dataset_b	similarity_metric	scale_variant	metric	mean	ci_low	ci_high	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_rows	n_finite_rows	n_compounds	uncertainty_scope
L1000 Phase2–Tahoe	l1000_phase2	tahoe	cosine	raw	target_peer_normalized_rank	0.5008593477440327	0.4969145636789809	0.5050630886575435	bca	ok	0.95	2000	1755	1755	110	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	delta_vs_source_peer_normalized_rank	-0.1092490197131591	-0.1887872646028087	-0.0203074686341416	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	delta_vs_target_peer_normalized_rank	0.1899532221101351	0.1202055229664686	0.2690930638736034	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	observed_auroc	0.6881944154017275	0.6238449277474443	0.777151390275251	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	observed_normalized_best_positive_rank	0.6886547028685718	0.6213611579409036	0.7701219551754809	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	observed_recall_at_1	0.078772378516624	0.0355644546147978	0.1450719439756299	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	source_individual_corrected_percentile	0.3451498061910495	0.2722704687808824	0.4609440885146466	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	source_peer_normalized_rank	0.7979037225817309	0.7671261162238124	0.8255520151458697	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	target_individual_corrected_percentile	0.6966702366456071	0.6262495786228293	0.7829915903231265	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	cosine	raw	target_peer_normalized_rank	0.4987014807584367	0.4901788758401776	0.5071858970506217	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.024091985283085024	0.014873857135240124	0.033605860088872785	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.040256060708730126	0.030586057128561345	0.049828269916091614	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	observed_auroc	0.5413768840915063	0.5312537512044415	0.5507162944559154	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.5416692935017616	0.5315693414642898	0.5511966018654745	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	observed_recall_at_1	0.011290437921712032	0.008254693880167818	0.015423134867738898	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.5203750818946611	0.5120257178945953	0.5280671958723805	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.5175773082186768	0.5166601847475254	0.5186692858681822	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.5408131840656696	0.5311702044196787	0.5500790687600052	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	negative_l2	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5014132327930315	0.5008177377849442	0.5019745587972636	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	-1.2802025614738755e-06	-0.06770535766323538	0.061154443409054994	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.07565118074361246	0.013012777120750125	0.14016077249535072	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	observed_auroc	0.5500339982789304	0.4883811627932131	0.6126417252503356	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.557234890078012	0.49571722155145576	0.6154717839906101	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	observed_recall_at_1	0.04377717626054655	0.009035016694296205	0.19039860826360544	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.4961627229914525	0.43136342479949813	0.5638506266771525	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.5572361702805735	0.540659340449906	0.5697912002416765	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.5789834243897725	0.5135213003166635	0.6413401072829783	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	negative_l2	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.48158370933439953	0.478333003843598	0.4851580318592097	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.16069568709769058	0.12288246490516855	0.2082152444385392	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.19958406293480951	0.16015062299721416	0.2453014885898427	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	observed_auroc	0.7160692213383689	0.6817853214052035	0.7673390188545951	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.7185298888720971	0.6830426928622139	0.7692894445244857	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	observed_recall_at_1	0.20554780373030757	0.13570852673506287	0.3291126124960121	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.623934609629017	0.5885536511397271	0.6848495424717922	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.5557186991991834	0.5476251413069355	0.56291726805899	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.711237996691543	0.6751307933994238	0.7535936849521835	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	negative_l2	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5118491177418185	0.5043837363441684	0.5199028377487871	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.042278695186401545	0.009594776797374542	0.07825239103754121	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.09938527349078638	0.06592756990088103	0.13405754222106503	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	observed_auroc	0.5953659503960393	0.5621908469316343	0.632827008528578	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.5959995213436744	0.5615859303532793	0.6328269188449317	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	observed_recall_at_1	0.02751026185701439	0.01315950672896322	0.061027434878888176	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.5226198534724877	0.49451538745347756	0.552465331879424	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.5555992574775465	0.5452292693221742	0.567859851094945	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.602933631797914	0.5683319852099601	0.6384039664945258	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	negative_l2	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.4976864322725801	0.48716133970371517	0.5091335511830481	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	negative_l2	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	-0.027827751310240324	-0.09761413877592995	0.03205811261896478	bca	ok	0.95	2000	692	675	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	negative_l2	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.02937093372759083	-0.026341782192309746	0.0796263898633443	bca	ok	0.95	2000	692	687	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
