dataset_a	dataset_b	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_raw_source_peer_direction_agreement_pair_p05_corrected_percentile	0.92816503462012	0.9121738210496851	0.9410718614743373	0.01444902021232608	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05	mean_raw_target_peer_direction_agreement_pair_p05	0.5444750182808284	0.5393512056752328	0.549664896446958	0.005156845385862641	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_delta_vs_target_peer_direction_agreement_p05	mean_raw_delta_vs_target_peer_direction_agreement_p05	0.373017872691123	0.36063273336468776	0.3849407356850377	0.012154001160174982	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_sd_score	mean_raw_target_peer_direction_agreement_pair_p05_sd_score	0.13035078966907415	0.12656464035784495	0.1341836759309124	0.0038095177865337254	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9390573030820464	0.9232512088872542	0.9520551982700974	0.014401994691421616	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_raw_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9399949226043937	0.9242518339732271	0.9526350462375124	0.014191606132142653	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.8898938576990447	0.8506133218043677	0.9263409984995142	0.037863838347573286	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.7241214080016491	0.6951565075415418	0.7520787083686181	0.028461100413538165	bca	ok	0.95	2000	2000	162	155	90	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.13056664462846093	0.07967805025724094	0.1786111119328905	0.04946653083782478	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_source_centroid_direction_agreement_pair_p05	mean_raw_source_centroid_direction_agreement_pair_p05	0.7241214080016491	0.6922914667504542	0.7514600490861465	0.029584291167846166	bca	ok	0.95	2000	2000	162	155	90	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_delta_vs_source_centroid_direction_agreement_p05	mean_raw_delta_vs_source_centroid_direction_agreement_p05	0.13056664462846093	0.08216855540801006	0.1796579427578037	0.04874469367489682	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_target_centroid_direction_agreement_pair_p05	mean_raw_target_centroid_direction_agreement_pair_p05	0.6289505582239254	0.6026572494557504	0.6513024740317631	0.024322612288006362	bca	ok	0.95	2000	2000	162	155	90	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_delta_vs_target_centroid_direction_agreement_p05	mean_raw_delta_vs_target_centroid_direction_agreement_p05	0.22348391238737317	0.1791684480804785	0.2593875032481953	0.04010952758385841	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05	mean_raw_source_peer_direction_agreement_pair_p05	0.5701160299618958	0.5614498664161831	0.5790639124213732	0.00880702300259506	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_delta_vs_source_peer_direction_agreement_p05	mean_raw_delta_vs_source_peer_direction_agreement_p05	0.31977782773714897	0.27202115515787867	0.356038131821672	0.04200848833189666	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_sd_score	mean_raw_source_peer_direction_agreement_pair_p05_sd_score	0.16270261071010203	0.1473577802341097	0.18123686429662383	0.016939542031257068	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.871273861856962	0.8101742033184528	0.9131683469485576	0.05149707181505242	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_raw_source_peer_direction_agreement_pair_p05_corrected_percentile	0.8723671248662931	0.8083046532558195	0.914367271056463	0.05303130890032176	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05	mean_raw_target_peer_direction_agreement_pair_p05	0.5352656187812641	0.5290770616756488	0.5476344734253232	0.009278705874837201	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_delta_vs_target_peer_direction_agreement_p05	mean_raw_delta_vs_target_peer_direction_agreement_p05	0.3546282389177806	0.31382160270867804	0.3888727841877299	0.03752559073952594	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_sd_score	mean_raw_target_peer_direction_agreement_pair_p05_sd_score	0.12114354786753097	0.10439493517518422	0.14209038129036228	0.018847723057589028	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9026473852977532	0.8448846519752826	0.9399765288119626	0.047545938418339984	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	sciplex	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_raw_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9034577468180327	0.8415738666278784	0.9407903880863857	0.04960826072925367	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	tahoe	raw	table_5_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.735567815403538	0.601783503787704	0.8245238681479906	0.11137018218014333	bca	ok	0.95	2000	2000	114	32	26	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
