dataset_a	dataset_b	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope	cell_type
l1000_phase2	tahoe	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	-0.0012359490476910205	-0.0027609623615423313	0.00035521796740774653	0.0015580901644750389	bca	ok	0.95	2000	2000	134	134	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase2	tahoe	peer_baseline_dataset_pair	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.02826869458705305	0.0181298837986218	0.04497353881696735	0.013421827509172774	bca	ok	0.95	2000	2000	134	134	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase2	tahoe	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.04830850526975212	0.046869475972499935	0.05023685316775316	0.0016836885976266106	bca	ok	0.95	2000	2000	134	134	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase2	tahoe	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.5954971627194735	0.5576773472863736	0.6345013342409187	0.03841199347727253	bca	ok	0.95	2000	2000	134	134	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase2	tahoe	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.5964788031033635	0.5623473391757471	0.6381351818120625	0.03789392131815772	bca	ok	0.95	2000	2000	134	134	110	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.052574546566602445	0.02400837576119416	0.11939736875573387	0.04769449649726985	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.3384492299345955	0.3140358114509715	0.35745957319071175	0.021711880869870137	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.2858746833679931	-0.3168006093840275	-0.22724913084094914	0.044775739271539175	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.01641747401053523	0.0027102937319149383	0.03242323886382658	0.014856472565955821	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.03615707255606722	0.013095576997844043	0.08652606141895089	0.036715242210553424	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.13413062291521144	0.1250003648984512	0.1417147398592049	0.008357187480376851	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	-0.08155607634860897	-0.11128132619331667	-0.012179423667580704	0.04955095126286798	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.10912309165762835	0.10447739990103973	0.11374533432640277	0.004633967212681521	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.32437913738318735	0.26243317663457777	0.4272702684989109	0.08241854593216658	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.32693610224476105	0.26391432129121806	0.43660775233559057	0.08634671552218626	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	0.002712149284706293	-0.001520692719961307	0.007776730631510738	0.0046487116757360225	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.04986239728189616	0.021855935298030038	0.11215665226166749	0.045150358481818725	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.03531083972078329	0.03121879053417501	0.04268187055902648	0.005731540012425736	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.6705093896563443	0.6033935778146531	0.7542660169025899	0.0754362195439684	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
tahoe	sciplex	peer_baseline_dataset_pair	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.6718435833266257	0.602692302630825	0.7560647043300066	0.07668620084959082	bca	ok	0.95	2000	2000	23	23	23	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.268849748025603	0.23110873954500238	0.30605626445996287	0.03747376245748024	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.3106947897590415	0.28230603147684824	0.3347966203093742	0.02624529441626297	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.041845041733438504	-0.0697614014320461	-0.013086104221448272	0.02833764860529891	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.20851093971860918	0.17845777791909198	0.23793443615978627	0.029738329120347143	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.06033880830699384	0.031425100602243176	0.09009215118042027	0.029333525289088547	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.10167940669373221	0.09212555356976565	0.11219939341281716	0.010036919921525757	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	0.16717034133187084	0.132098690824116	0.20402190880471552	0.035961608990299765	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_sd_score	mean_pb_source_peer_spearman_logfc_pair_sd_score	0.15236346484610383	0.1456352018116668	0.15867750988055387	0.006521154034443533	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_source_peer_spearman_logfc_pair_fraction_below_observed	0.7149749107427342	0.6668197939813563	0.7535966841384267	0.04338844507853523	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair_corrected_percentile	mean_pb_source_peer_spearman_logfc_pair_corrected_percentile	0.7263542953673054	0.683253584132412	0.7618640541386383	0.03930523500311317	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair	mean_pb_target_peer_spearman_logfc_pair	0.05421374450735602	0.04522702485481953	0.0627314740249757	0.008752224585078083	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_peer_spearman_logfc	mean_pb_delta_vs_target_peer_spearman_logfc	0.21463600351824696	0.17905187315109294	0.24869117546309738	0.03481965115600222	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_sd_score	mean_pb_target_peer_spearman_logfc_pair_sd_score	0.11959246030686829	0.11382502005556035	0.12602194619275256	0.006098463068596106	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_fraction_below_observed	mean_pb_target_peer_spearman_logfc_pair_fraction_below_observed	0.8108533500028364	0.7652509584177369	0.8452856260303444	0.040017333806303734	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_peer_spearman_logfc_pair_corrected_percentile	mean_pb_target_peer_spearman_logfc_pair_corrected_percentile	0.8143066674904834	0.771132546225298	0.8510508280544833	0.03995914091459263	bca	ok	0.95	2000	2000	163	163	152	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0023
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_observed_spearman_logfc	mean_pb_observed_spearman_logfc	0.2154801112729511	0.18370295371551063	0.24914793251567136	0.032722489400080365	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_centroid_spearman_logfc_pair	mean_pb_source_centroid_spearman_logfc_pair	0.28300662102400065	0.2592016921940742	0.3066799789320498	0.023739143368987803	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_centroid_spearman_logfc	mean_pb_delta_vs_source_centroid_spearman_logfc	-0.06752650975104955	-0.08983001615011321	-0.040599573246837085	0.024615221451638063	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_target_centroid_spearman_logfc_pair	mean_pb_target_centroid_spearman_logfc_pair	0.18678170232841776	0.16167077056647708	0.2142109262134762	0.026270077823499563	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_target_centroid_spearman_logfc	mean_pb_delta_vs_target_centroid_spearman_logfc	0.028698408944533394	0.009061147906073968	0.050509024747021236	0.020723938420473632	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_source_peer_spearman_logfc_pair	mean_pb_source_peer_spearman_logfc_pair	0.07818530111171662	0.07307447862627613	0.08298863515868829	0.004957078266206082	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair_line	pb_delta_vs_source_peer_spearman_logfc	mean_pb_delta_vs_source_peer_spearman_logfc	0.1372948101612345	0.10853498786826733	0.16917845789709304	0.030321735014412855	bca	ok	0.95	2000	2000	179	179	179	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	CVCL_0031
